model_id,datetime,reference_datetime,site_id,family,parameter,variable,prediction
wtemp_lm_model,2023-02-01,2023-01-08,CRAM,ensemble,18,temperature,-18.239459312522477
wtemp_lm_model,2023-02-01,2023-01-08,CRAM,ensemble,19,temperature,-16.62958562337188
wtemp_lm_model,2023-02-01,2023-01-08,CRAM,ensemble,20,temperature,-6.426757113265871
wtemp_lm_model,2023-02-01,2023-01-08,CRAM,ensemble,21,temperature,-20.792908880183834
wtemp_lm_model,2023-02-01,2023-01-08,CRAM,ensemble,22,temperature,-13.840894755972103
wtemp_lm_model,2023-02-01,2023-01-08,CRAM,ensemble,23,temperature,-6.825229589381002
wtemp_lm_model,2023-02-01,2023-01-08,CRAM,ensemble,24,temperature,-10.856383929280335
wtemp_lm_model,2023-02-01,2023-01-08,CRAM,ensemble,25,temperature,-18.301988213764602
wtemp_lm_model,2023-02-01,2023-01-08,CRAM,ensemble,26,temperature,-18.533437341197082
wtemp_lm_model,2023-02-01,2023-01-08,CRAM,ensemble,27,temperature,-6.829794915347788
wtemp_lm_model,2023-02-01,2023-01-08,CRAM,ensemble,28,temperature,-7.057940136399408
wtemp_lm_model,2023-02-01,2023-01-08,CRAM,ensemble,29,temperature,-5.031965751123925
wtemp_lm_model,2023-02-01,2023-01-08,CRAM,ensemble,30,temperature,-24.60958390544867
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,1,temperature,-10.079167452756781
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,2,temperature,-14.12316548141343
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,3,temperature,-10.768913106765758
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,4,temperature,-13.108251339784704
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,5,temperature,-7.4919278255607695
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,6,temperature,-18.186702851974406
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,7,temperature,-34.016739170522946
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,8,temperature,-10.288131815638405
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,9,temperature,-15.790719440813216
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,10,temperature,-8.648176355647822
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,11,temperature,-5.879815393619317
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,12,temperature,-8.915628170696769
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,13,temperature,-16.278397389212287
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,14,temperature,-8.888476786761817
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,15,temperature,-10.845978404728891
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,16,temperature,-22.594827370449153
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,17,temperature,-22.61345348888915
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,18,temperature,-18.831808180487354
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,19,temperature,-13.68135683254857
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,20,temperature,-3.274932510671912
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,21,temperature,-17.180663754671777
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,22,temperature,-17.973177911254997
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,23,temperature,-13.765473101973738
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,24,temperature,-7.893290329484954
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,25,temperature,-15.186895927932662
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,26,temperature,-12.726903782012684
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,27,temperature,-16.009123875363677
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,28,temperature,-3.284384452663148
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,29,temperature,-8.37034038262769
wtemp_lm_model,2023-02-02,2023-01-08,CRAM,ensemble,30,temperature,-20.609782252233003
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,1,temperature,-14.74920469820549
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,2,temperature,-20.68033153459371
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,3,temperature,-9.640521057759711
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,4,temperature,-2.185413393220887
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,5,temperature,-11.346177960472843
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,6,temperature,-16.483947847392727
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,7,temperature,-26.76072332178669
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,8,temperature,-11.167566803135026
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,9,temperature,-11.860405863142299
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,10,temperature,-13.934368004809823
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,11,temperature,-15.027779005274333
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,12,temperature,-7.815519934375625
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,13,temperature,-20.12251659969605
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,14,temperature,-12.89796066622182
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,15,temperature,-9.012752730682132
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,16,temperature,-28.816245709074817
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,17,temperature,-25.4532698345493
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,18,temperature,-14.795176873866557
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,19,temperature,-11.396515249330765
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,20,temperature,-11.748381674572592
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,21,temperature,-15.115740467778455
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,22,temperature,-12.018658626335254
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,23,temperature,-15.946200879420312
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,24,temperature,-11.448696394923386
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,25,temperature,-11.967971558646086
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,26,temperature,-2.1610032623885918
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,27,temperature,-16.588594234959032
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,28,temperature,-4.052008917392012
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,29,temperature,-6.630896585799142
wtemp_lm_model,2023-02-03,2023-01-08,CRAM,ensemble,30,temperature,-17.69749996283376
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,1,temperature,-25.639489868498426
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,2,temperature,-20.11135533128986
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,3,temperature,-9.228059802460212
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,4,temperature,-16.185979412029326
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,5,temperature,-10.465377094553823
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,6,temperature,-17.923765716183702
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,7,temperature,-20.67422821053086
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,8,temperature,-8.780473472041567
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,9,temperature,-4.445379528971197
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,10,temperature,-16.103201719285202
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,11,temperature,-12.372260492701223
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,12,temperature,-7.664533391156131
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,13,temperature,-16.101296928229253
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,14,temperature,-15.865101254575777
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,15,temperature,-5.757342155983016
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,16,temperature,-25.393733045888307
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,17,temperature,-20.516261917783364
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,18,temperature,-8.280121976171905
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,19,temperature,-12.072046588031098
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,20,temperature,-11.460087947582778
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,21,temperature,-14.014557571609371
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,22,temperature,-15.014728772908535
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,23,temperature,-4.061096044810436
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,24,temperature,-8.44264568133795
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,25,temperature,-13.257227050402083
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,26,temperature,-8.250992996537354
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,27,temperature,-31.85455441926008
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,28,temperature,-15.661283072100167
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,29,temperature,-12.557770681375223
wtemp_lm_model,2023-02-04,2023-01-08,CRAM,ensemble,30,temperature,-19.205163845914303
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,1,temperature,-28.3472591658885
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,2,temperature,-19.779281481495232
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,3,temperature,-4.986247600360717
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,4,temperature,-19.282188389104206
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,5,temperature,-10.933252971247763
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,6,temperature,-13.8470499137758
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,7,temperature,-21.830050200369005
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,8,temperature,-4.074782526452936
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,9,temperature,-20.1934401928875
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,10,temperature,-14.690088910309704
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,11,temperature,-3.190941275308631
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,12,temperature,-9.577718347749302
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,13,temperature,-7.166534593171519
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,14,temperature,-11.376229659829555
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,15,temperature,-2.3826783664174016
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,16,temperature,-27.839440050243176
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,17,temperature,-19.201640338570396
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,18,temperature,-3.9266393211080355
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,19,temperature,-8.523669336119598
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,20,temperature,-9.506949068748096
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,21,temperature,-7.819043837396917
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,22,temperature,-11.687367426459407
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,23,temperature,-10.222306921563588
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,24,temperature,-3.994775762617216
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,25,temperature,-14.879659540574156
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,26,temperature,-16.60196575738249
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,27,temperature,-21.80061773616035
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,28,temperature,-18.444818262836073
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,29,temperature,-7.305474341939196
wtemp_lm_model,2023-02-05,2023-01-08,CRAM,ensemble,30,temperature,-19.682188575702764
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,1,temperature,-25.701723990069393
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,2,temperature,-19.739702661439313
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,3,temperature,-7.511699034427853
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,4,temperature,-8.492563552140288
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,5,temperature,-11.19782662880984
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,6,temperature,-3.7567599728736925
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,7,temperature,-17.159464150351422
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,8,temperature,-6.328622784527906
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,9,temperature,-21.74186992825665
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,10,temperature,-20.70711652124616
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,11,temperature,-1.925434341753955
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,12,temperature,-10.378452306866196
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,13,temperature,-6.687855140450808
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,14,temperature,-7.614428760615809
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,15,temperature,-2.8906561487045477
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,16,temperature,-21.305754285979635
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,17,temperature,-11.205427591872981
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,18,temperature,-3.7090444425402445
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,19,temperature,-4.355499031024332
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,20,temperature,-3.915139352838084
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,21,temperature,-3.1138411577332934
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,22,temperature,-12.424322935070578
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,23,temperature,-11.754240865672973
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,24,temperature,-3.6696104404167063
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,25,temperature,-5.841708493531887
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,26,temperature,-10.248873494285228
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,27,temperature,-7.691717220638751
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,28,temperature,-18.326224246536082
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,29,temperature,-7.893822119925184
wtemp_lm_model,2023-02-06,2023-01-08,CRAM,ensemble,30,temperature,-5.462187382688463
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,1,temperature,-7.83584034348897
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,2,temperature,-5.644726034006673
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,3,temperature,-11.339222742944337
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,4,temperature,-17.99030916043666
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,5,temperature,-24.654124124559697
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,6,temperature,-3.2702983368356313
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,7,temperature,-2.2950975455825753
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,8,temperature,-11.926968299910909
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,9,temperature,-13.070826587553592
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,10,temperature,-23.49865151787534
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,11,temperature,-3.632924022234304
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,12,temperature,-13.7079993753331
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,13,temperature,-5.814456607534618
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,14,temperature,-16.36315465604302
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,15,temperature,-3.9701250599190794
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,16,temperature,-14.794478107558911
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,17,temperature,-10.250404765865351
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,18,temperature,0.6684495005256793
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,19,temperature,-5.532735082339552
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,20,temperature,-3.305497799307976
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,21,temperature,-12.68383983532162
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,22,temperature,-6.129115903121295
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,23,temperature,-13.12819506400291
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,24,temperature,1.6270460849083723
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,25,temperature,-0.793910110363393
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,26,temperature,-2.773503980889776
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,27,temperature,-7.38821286261964
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,28,temperature,-17.842369333281002
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,29,temperature,-13.18394917661589
wtemp_lm_model,2023-02-07,2023-01-08,CRAM,ensemble,30,temperature,-8.48174968850081
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,1,temperature,-12.808762316131274
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,2,temperature,-2.536289833580681
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,3,temperature,-9.391470616381437
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,4,temperature,-20.80898050525912
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,5,temperature,-28.31536479682932
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,6,temperature,-6.406808640918734
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,7,temperature,-3.961651232487621
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,8,temperature,-11.773283236749206
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,9,temperature,-8.221059209049132
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,10,temperature,-23.1945259463212
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,11,temperature,-5.357274308547199
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,12,temperature,-8.106698941045632
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,13,temperature,-7.02348613016924
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,14,temperature,-11.19829036273542
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,15,temperature,-0.6016552045434526
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,16,temperature,-18.038727413851767
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,17,temperature,-17.426910425916592
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,18,temperature,-2.1833693237162572
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,19,temperature,-5.745825569261808
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,20,temperature,-10.529502158471407
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,21,temperature,-6.849003470936594
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,22,temperature,-27.544644552037695
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,23,temperature,-6.890327228374588
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,24,temperature,0.36095592285007594
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,25,temperature,-12.989813220384582
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,26,temperature,-16.507820648301017
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,27,temperature,-2.159883495315812
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,28,temperature,-12.97569228494493
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,29,temperature,-20.12485900996853
wtemp_lm_model,2023-02-08,2023-01-08,CRAM,ensemble,30,temperature,-15.001399983645523
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,1,temperature,-20.728934173682337
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,2,temperature,-7.433451452360926
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,3,temperature,-0.37332559781838487
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,4,temperature,-19.319271671729705
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,5,temperature,-22.361891682983966
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,6,temperature,-9.164201425117517
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,7,temperature,-10.535271135122105
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,8,temperature,-0.05998707342919359
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,9,temperature,-10.210499116267991
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,10,temperature,-18.92023891640076
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,11,temperature,-1.6095104611620434
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,12,temperature,-8.061647902397105
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,13,temperature,0.6000028479263887
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,14,temperature,-4.138819749985305
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,15,temperature,-1.7477379905901278
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,16,temperature,-11.064212697992694
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,17,temperature,-12.1462163187014
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,18,temperature,-7.337615218025379
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,19,temperature,-2.357625655469853
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,20,temperature,-19.080915599412794
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,21,temperature,-12.461302154537059
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,22,temperature,-18.55429112346035
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,23,temperature,-2.3262880045277896
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,24,temperature,-0.8384143228300539
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,25,temperature,-21.56897314408687
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,26,temperature,-19.7602019167424
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,27,temperature,-4.256497377401684
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,28,temperature,-9.529123622208916
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,29,temperature,-14.074906290317498
wtemp_lm_model,2023-02-09,2023-01-08,CRAM,ensemble,30,temperature,-19.42528789449249
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,1,temperature,-14.019160354476167
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,2,temperature,-11.541140854326436
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,3,temperature,-15.841208248584518
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,4,temperature,-11.27225805611153
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,5,temperature,-11.533503959680566
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,6,temperature,-14.017570732433018
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,7,temperature,-12.71189469377488
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,8,temperature,-12.1600666261401
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,9,temperature,-14.30885359742281
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,10,temperature,-14.987525304411292
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,11,temperature,-12.975609822674866
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,12,temperature,-11.690423695346976
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,13,temperature,-12.7768399788917
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,14,temperature,-12.770733072167836
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,15,temperature,-16.613947191063428
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,16,temperature,-12.943114817320964
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,17,temperature,-15.760884814463914
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,18,temperature,-11.738798149036004
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,19,temperature,-12.759467813960345
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,20,temperature,-11.210413745297014
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,21,temperature,-11.240993004507331
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,22,temperature,-14.163821551103862
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,23,temperature,-12.591415133292795
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,24,temperature,-14.858903822819471
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,25,temperature,-13.044731359841723
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,26,temperature,-10.086221109539878
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,27,temperature,-15.124450837379943
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,28,temperature,-15.286778642412436
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,29,temperature,-9.456684191285692
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,30,temperature,-14.5675762322387
wtemp_lm_model,2023-01-09,2023-01-08,LIRO,ensemble,31,temperature,-16.406364542307056
